ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,TOT_HOME_AVAILABLE_2020,TOT_HOME_AVAILABLE_2021,RT_BUILDING_PERMIT_YOY_2022_2021,AVG_PEOPLE_PER_HOME,EST_TOTAL_HOME_DEMAND_2030,TOT_BALANCE_INVENTORY,TOT_FX_CONSTRUCTION_5Y,TOT_HOUSING_UNIT,TOT_OWNER_OCCUPIED_HOUSING_UNIT,TOT_RENTER_OCCUPIED_HOUSING_UNIT,RT_VACANCY,RT_VACANCY_RENTAL,LBL_LATEST_HOUSING_YEAR_DATA,IDX_DEMAND_SUPPLY,UPDATED_AT
98273,Mount Vernon,Skagit County,53057,WA,12063,12028,-0.213855422,2.6299428,12050.83243,-12.16756501,,12028,7265,4291,0.039241769,0,2021,48.49443972,12/3/2024
98221,Anacortes,Skagit County,53057,WA,11786,12005,-0.213855422,1.891226879,13125.87097,1339.870974,,12005,7131,2944,0.160766347,0.02,2021,60.27311424,12/3/2024
98263,Lyman,Skagit County,53057,WA,25,77,-0.213855422,1.96,95.91836735,70.91836735,,77,62,7,0.103896104,0.364,2021,100,12/3/2024
98233,Burlington,Skagit County,53057,WA,6706,7019,-0.213855422,2.434237996,7740.820755,1034.820755,,7019,4145,2387,0.069383103,0.025,2021,64.44568758,12/3/2024
98257,La Conner,Skagit County,53057,WA,2373,2462,-0.213855422,1.86683523,2701.898871,328.8988713,,2462,1605,502,0.144191714,0.027,2021,62.83206853,12/3/2024
98267,Marblemount,Skagit County,53057,WA,384,329,-0.213855422,0.682291667,140.7022901,-243.2977099,,329,81,52,0.595744681,0,2021,0,12/3/2024
98237,Concrete,Skagit County,53057,WA,2223,2176,-0.213855422,2.142150247,2673.01512,450.0151197,,2176,1392,386,0.182904412,0.015,2021,69.3878702,12/3/2024
98235,Clearlake,Skagit County,53057,WA,29,157,-0.213855422,1.862068966,301.2777778,272.2777778,,157,73,71,0.082802548,0,2021,100,12/3/2024
98284,Sedro Woolley,Skagit County,53057,WA,10319,10868,-0.213855422,2.545595503,11424.04595,1105.045949,,10868,7424,2734,0.065329407,0.008,2021,59.59583972,12/3/2024
98232,Bow,Skagit County,53057,WA,1881,1772,-0.213855422,2.264221159,1595.250528,-285.7494717,,1772,1379,211,0.102708804,0,2021,32.99674998,12/3/2024
97751,Paulina,Crook County,41013,OR,50,31,-0.142857143,1.24,63.70967742,13.70967742,,31,17,14,0,0,2021,76.75725835,12/3/2024
97754,Prineville,Crook County,41013,OR,9649,9493,-0.142857143,2.174836771,10992.0893,1343.089302,,9493,6293,2418,0.082376488,0.014,2021,62.89309307,12/3/2024
97753,Powell Butte,Crook County,41013,OR,1263,1356,-0.142857143,2.053840063,1731.877795,468.8777949,,1356,947,203,0.151917404,0,2021,86.72390678,12/3/2024
98245,Eastsound,San Juan County,53055,WA,2650,2735,-0.35483871,1.421509434,3071.383063,421.3830634,,2735,1514,464,0.27678245,0.031,2021,64.92835022,12/3/2024
98280,Orcas,San Juan County,53055,WA,460,480,-0.35483871,0.834782609,542.65625,82.65625,,480,169,30,0.585416667,0,2021,67.05164137,12/3/2024
98243,Deer Harbor,San Juan County,53055,WA,607,364,-0.35483871,0.902800659,505.0948905,-101.9051095,,364,86,59,0.601648352,0,2021,31.35669637,12/3/2024
98279,Olga,San Juan County,53055,WA,797,779,-0.35483871,0.869510665,756.7474747,-40.25252525,,779,243,121,0.532734275,0.062,2021,43.41124202,12/3/2024
98250,Friday Harbor,San Juan County,53055,WA,5934,5716,-0.35483871,1.401752612,6625.990863,691.9908632,,5716,2985,961,0.309657103,0.056,2021,60.57415445,12/3/2024
98222,Blakely Island,San Juan County,53055,WA,275,323,-0.35483871,0.323636364,401.6853933,126.6853933,,323,45,15,0.814241486,0,2021,95.90851263,12/3/2024
98286,Shaw Island,San Juan County,53055,WA,268,252,-0.35483871,0.675373134,127.3370166,-140.6629834,,252,73,14,0.654761905,0,2021,0,12/3/2024
98261,Lopez Island,San Juan County,53055,WA,2611,2437,-0.35483871,1.075450019,3382.769943,771.769943,,2437,1110,344,0.403364793,0.019,2021,78.95402751,12/3/2024
97006,Beaverton,Washington County,41067,OR,28420,18556,-0.255205811,2.609148487,20824.03522,-7595.964775,,18556,8695,9250,0.032927355,0.023,2021,21.14928836,12/3/2024
97117,Gales Creek,Washington County,41067,OR,271,306,-0.255205811,2.682656827,386.5570839,115.5570839,,306,272,34,0,0,2021,92.38962969,12/3/2024
97223,Portland,Washington County,41067,OR,20996,20839,-0.255205811,2.453467327,21075.47935,79.47935473,,20839,12783,7523,0.025577043,0.039,2021,48.98678807,12/3/2024
97113,Cornelius,Washington County,41067,OR,5053,5082,-0.255205811,2.906985949,5448.254748,395.2547485,,5082,3687,1182,0.041912633,0,2021,56.63127939,12/3/2024
97062,Tualatin,Washington County,41067,OR,11642,11697,-0.255205811,2.468647999,12572.06374,930.0637439,,11697,6468,4644,0.050012824,0.056,2021,56.80246302,12/3/2024
97225,Portland,Washington County,41067,OR,12492,12392,-0.255205811,2.078530259,13065.48215,573.482149,,12392,5892,5794,0.05697224,0.064,2021,53.31270017,12/3/2024
97123,Hillsboro,Washington County,41067,OR,16785,16845,-0.255205811,2.950372356,16475.88647,-309.1135253,,16845,11256,5148,0.026179875,0.007,2021,46.70672924,12/3/2024
97007,Beaverton,Washington County,41067,OR,27246,18833,-0.255205811,2.638772664,20700.53277,-6545.46723,,18833,13820,4579,0.023044656,0.041,2021,23.92619371,12/3/2024
97116,Forest Grove,Washington County,41067,OR,9942,10506,-0.255205811,2.750854959,12190.75542,2248.755421,,10506,6482,3588,0.041500095,0.064,2021,71.82710823,12/3/2024
97125,Manning,Washington County,41067,OR,25,24,-0.255205811,5.64,19.14893617,-5.85106383,,24,24,0,0,,2021,24.56223995,12/3/2024
97140,Sherwood,Washington County,41067,OR,9072,9382,-0.255205811,2.8414903,11614.6798,2542.679804,,9382,7043,2031,0.032828821,0.035,2021,77.38209657,12/3/2024
97229,Portland,Washington County,41067,OR,26619,27077,-0.255205811,2.687140764,32485.83073,5866.830726,,27077,18384,7940,0.02780958,0.027,2021,71.23276076,12/3/2024
97144,Timber,Washington County,41067,OR,74,72,-0.255205811,1.864864865,48.26086957,-25.73913044,,72,72,0,0,,2021,12.87685668,12/3/2024
97224,Portland,Washington County,41067,OR,15478,16134,-0.255205811,2.322586898,17812.89649,2334.896492,,16134,10660,4849,0.038738069,0.057,2021,64.09034385,12/3/2024
97119,Gaston,Washington County,41067,OR,1830,1843,-0.255205811,2.901092896,2037.852703,207.852703,,1843,1562,221,0.032555616,0.031,2021,60.2625821,12/3/2024
97124,Hillsboro,Washington County,41067,OR,22000,21836,-0.255205811,2.550045455,22184.70259,184.70259,,21836,9921,10875,0.047627771,0.021,2021,49.46023987,12/3/2024
97133,North Plains,Washington County,41067,OR,1920,2165,-0.255205811,2.577083333,2692.190784,772.1907842,,2165,1755,345,0.030023095,0,2021,89.9015354,12/3/2024
97109,Buxton,Washington County,41067,OR,234,211,-0.255205811,3.145299145,144.0244565,-89.97554348,,211,162,33,0.075829384,0,2021,9.109389356,12/3/2024
97106,Banks,Washington County,41067,OR,1770,1897,-0.255205811,2.792090395,1770.716309,0.716309187,,1897,1552,239,0.055877702,0,2021,48.63958976,12/3/2024
97008,Beaverton,Washington County,41067,OR,12974,12736,-0.255205811,2.349699399,13699.62473,725.6247335,,12736,6619,5748,0.02897299,0.03,2021,54.34186029,12/3/2024
97005,Beaverton,Washington County,41067,OR,12151,11729,-0.255205811,2.254382355,13747.44614,1596.446136,,11729,4288,7067,0.031886776,0.018,2021,62.09094357,12/3/2024
99343,Mesa,Franklin County,53021,WA,826,733,-0.349230769,3.676755448,1102.330589,276.3305894,,733,454,236,0.058663029,0,2021,82.95480878,12/3/2024
99330,Eltopia,Franklin County,53021,WA,274,275,-0.349230769,4.222627737,286.5514261,12.5514261,,275,235,40,0,0,2021,53.30244794,12/3/2024
99301,Pasco,Franklin County,53021,WA,25513,26423,-0.349230769,3.197703132,31279.01368,5766.013679,,26423,17618,7529,0.048291261,0.023,2021,71.8081642,12/3/2024
99326,Connell,Franklin County,53021,WA,1641,1412,-0.349230769,4.062157221,1328.850585,-312.1494149,,1412,859,441,0.079320113,0.054,2021,29.06284511,12/3/2024
99033,Tekoa,Whitman County,53075,WA,404,421,-0.275229358,2.294554455,380.9018339,-23.09816613,,421,259,107,0.13064133,0,2021,42.7263848,12/3/2024
99125,Endicott,Whitman County,53075,WA,298,294,-0.275229358,2.023489933,380.0364842,82.03648425,,294,165,82,0.159863946,0,2021,76.86988428,12/3/2024
99113,Colton,Whitman County,53075,WA,284,257,-0.275229358,2.112676056,240.9266667,-43.07333333,,257,200,31,0.101167315,0,2021,33.02210909,12/3/2024
99171,Saint John,Whitman County,53075,WA,544,495,-0.275229358,1.871323529,604.9194499,60.9194499,,495,286,116,0.187878788,0,2021,60.09863144,12/3/2024
99158,Oakesdale,Whitman County,53075,WA,258,267,-0.275229358,2.26744186,297.6923077,39.69230769,,267,169,56,0.157303371,0,2021,64.39777729,12/3/2024
99102,Albion,Whitman County,53075,WA,262,303,-0.275229358,1.805343511,344.5327696,82.53276956,,303,152,115,0.118811881,0.042,2021,80.94909996,12/3/2024
99130,Garfield,Whitman County,53075,WA,463,364,-0.275229358,1.846652268,664.445614,201.445614,,364,237,72,0.151098901,0,2021,93.28082719,12/3/2024
99174,Steptoe,Whitman County,53075,WA,21,22,-0.275229358,2.285714286,11.8125,-9.1875,,22,10,7,0.227272727,0,2021,3.667492116,12/3/2024
99143,Lacrosse,Whitman County,53075,WA,446,453,-0.275229358,1.497757848,568.8502994,122.8502994,,453,303,43,0.236203091,0.065,2021,76.88620163,12/3/2024
99017,Lamont,Whitman County,53075,WA,69,100,-0.275229358,1.898550725,106.3969466,37.39694657,,100,88,6,0.06,0,2021,100,12/3/2024
99111,Colfax,Whitman County,53075,WA,1916,1794,-0.275229358,2.193110647,1866.754879,-49.24512137,,1794,1103,491,0.11148272,0,2021,45.95847004,12/3/2024
99163,Pullman,Whitman County,53075,WA,14428,14237,-0.275229358,2.498752426,14855.01309,427.0130922,,14237,3833,8616,0.125588256,0.103,2021,51.63750348,12/3/2024
99176,Thornton,Whitman County,53075,WA,96,125,-0.275229358,1.5625,92.8,-3.2,,125,79,17,0.232,0.37,2021,45.17474935,12/3/2024
99149,Malden,Whitman County,53075,WA,110,90,-0.275229358,2.027272727,145.0224215,35.02242153,,90,64,8,0.2,0.333,2021,81.2957151,12/3/2024
99136,Hay,Whitman County,53075,WA,23,22,-0.275229358,0.869565217,10.35,-12.65,,22,11,0,0.5,,2021,0,12/3/2024
99179,Uniontown,Whitman County,53075,WA,190,204,-0.275229358,2.410526316,254.7161572,64.71615721,,204,119,65,0.098039216,0,2021,83.57825859,12/3/2024
99128,Farmington,Whitman County,53075,WA,184,160,-0.275229358,2.016304348,117.0458221,-66.9541779,,160,107,21,0.2,0,2021,11.22800206,12/3/2024
99170,Rosalia,Whitman County,53075,WA,499,490,-0.275229358,2.048096192,491.1878669,-7.812133072,,490,312,81,0.197959184,0,2021,46.99022605,12/3/2024
99161,Palouse,Whitman County,53075,WA,643,679,-0.275229358,1.98755832,774.3169014,131.3169014,,679,524,82,0.107511046,0,2021,69.57163875,12/3/2024
99333,Hooper,Whitman County,53075,WA,40,43,-0.275229358,1.725,48.69565217,8.695652174,,43,25,7,0.255813953,0,2021,70.92376056,12/3/2024
99347,Pomeroy,Garfield County,53023,WA,1275,1303,-0.666666667,1.807058824,1434.928385,159.9283854,,1303,789,250,0.202609363,0.091,2021,61.4798983,12/3/2024
99185,Wilbur,Lincoln County,53043,WA,760,766,0.133333333,1.709210526,819.6766744,59.67667437,,766,409,125,0.302872063,0.132,2021,56.66210342,12/3/2024
99103,Almira,Lincoln County,53043,WA,245,253,0.133333333,1.995918367,320.6543967,75.65439673,,253,155,45,0.209486166,0,2021,80.31061241,12/3/2024
99154,Mohler,Lincoln County,53043,WA,11,12,0.133333333,3.363636364,12.48648649,1.486486486,,12,12,0,0,,2021,62.47618619,12/3/2024
99134,Harrington,Lincoln County,53043,WA,345,306,0.133333333,1.539130435,360.5932203,15.59322034,,306,186,67,0.173202614,0.069,2021,53.23976246,12/3/2024
99117,Creston,Lincoln County,53043,WA,277,240,0.133333333,1.913357401,263.9339623,-13.06603774,,240,166,34,0.166666667,0,2021,43.75376564,12/3/2024
99032,Sprague,Lincoln County,53043,WA,364,369,0.133333333,1.917582418,512.1031519,148.1031519,,369,264,53,0.140921409,0,2021,90.38361086,12/3/2024
99159,Odessa,Lincoln County,53043,WA,797,733,0.133333333,1.760351317,677.7056308,-119.2943692,,733,450,137,0.199181446,0,2021,33.22621264,12/3/2024
99144,Lamona,Lincoln County,53043,WA,9,12,0.133333333,1.777777778,6.1875,-2.8125,,12,9,0,0.25,,2021,16.50478817,12/3/2024
99029,Reardan,Lincoln County,53043,WA,567,625,0.133333333,1.779541446,761.9940535,194.9940535,,625,433,112,0.128,0,2021,83.91649593,12/3/2024
99008,Edwall,Lincoln County,53043,WA,215,164,0.133333333,2.186046512,406.6702128,191.6702128,,164,93,71,0,0,2021,100,12/3/2024
99122,Davenport,Lincoln County,53043,WA,2384,2227,0.133333333,1.819630872,2202.644537,-181.3554633,,2227,1323,292,0.27480916,0.041,2021,40.78556597,12/3/2024
99147,Lincoln,Lincoln County,53043,WA,167,139,0.133333333,0.952095808,140.7421384,-26.25786164,,139,84,0,0.395683453,,2021,32.45048609,12/3/2024
97834,Halfway,Baker County,41001,OR,755,670,-0.152542373,1.478145695,1294.865591,539.8655914,,670,340,186,0.214925373,0,2021,100,12/3/2024
97837,Hereford,Baker County,41001,OR,78,81,-0.152542373,1.064102564,32.89156627,-45.10843374,,81,42,10,0.358024691,0,2021,0,12/3/2024
97907,Huntington,Baker County,41001,OR,350,393,-0.152542373,1.56,372.4358974,22.43589744,,393,194,80,0.302798982,0,2021,55.18125704,12/3/2024
97884,Unity,Baker County,41001,OR,168,182,-0.152542373,0.613095238,233.2427184,65.24271845,,182,59,13,0.604395604,0,2021,88.48088982,12/3/2024
97833,Haines,Baker County,41001,OR,393,349,-0.152542373,1.712468193,368.473997,-24.52600297,,349,208,81,0.171919771,0,2021,42.18891764,12/3/2024
97877,Sumpter,Baker County,41001,OR,645,537,-0.152542373,0.517829457,702.9341317,57.93413174,,537,157,6,0.696461825,0,2021,57.82243265,12/3/2024
97819,Bridgeport,Baker County,41001,OR,26,22,-0.152542373,0.730769231,17.78947368,-8.210526316,,22,10,7,0.227272727,0,2021,16.16696459,12/3/2024
97840,Oxbow,Baker County,41001,OR,100,98,-0.152542373,1.68,72.02380952,-27.97619048,,98,24,24,0.510204082,0,2021,19.86693713,12/3/2024
97870,Richland,Baker County,41001,OR,466,380,-0.152542373,1.381974249,486.2608696,20.26086957,,380,213,81,0.226315789,0,2021,53.06317475,12/3/2024
97814,Baker City,Baker County,41001,OR,6115,5977,-0.152542373,2.00637776,6239.602657,124.6026571,,5977,3722,1452,0.134348335,0.057,2021,50.69066764,12/3/2024
97136,Rockaway Beach,Tillamook County,41057,OR,2882,2901,0.060150376,0.662387231,3348.4945,466.4944997,,2901,715,241,0.670458463,0.148,2021,65.22128437,12/3/2024
97131,Nehalem,Tillamook County,41057,OR,2144,1952,0.060150376,1.429570896,2376.937031,232.937031,,1952,1023,225,0.360655738,0.186,2021,59.75579557,12/3/2024
97112,Cloverdale,Tillamook County,41057,OR,1348,1322,0.060150376,1.252225519,1713.748815,365.7488152,,1322,630,211,0.363842663,0,2021,76.46286997,12/3/2024
97149,Neskowin,Tillamook County,41057,OR,1005,975,0.060150376,0.455721393,1700.600437,695.6004367,,975,223,22,0.748717949,0.577,2021,100,12/3/2024
97107,Bay City,Tillamook County,41057,OR,1043,1068,0.060150376,2.207094919,1292.196351,249.196351,,1068,742,217,0.102059925,0,2021,73.13499729,12/3/2024
97135,Pacific City,Tillamook County,41057,OR,1271,1507,0.060150376,0.799370574,1873.974409,602.9744094,,1507,362,176,0.642999336,0,2021,97.31910465,12/3/2024
97108,Beaver,Tillamook County,41057,OR,221,227,0.060150376,2.343891403,358.3783784,137.3783784,,227,196,31,0,0,2021,100,12/3/2024
97147,Wheeler,Tillamook County,41057,OR,254,290,0.060150376,1.480314961,291.1542553,37.15425532,,290,92,116,0.282758621,0.041,2021,63.62039602,12/3/2024
97130,Manzanita,Tillamook County,41057,OR,1403,1497,0.060150376,0.376336422,1822.837121,419.8371212,,1497,306,59,0.756179025,0,2021,79.32973703,12/3/2024
97134,Oceanside,Tillamook County,41057,OR,402,325,0.060150376,0.268656716,833.7777778,431.7777778,,325,55,10,0.8,0,2021,100,12/3/2024
97141,Tillamook,Tillamook County,41057,OR,6526,6243,0.060150376,2.077382777,5960.865826,-565.1341742,,6243,3289,1972,0.157296172,0.01,2021,39.70462382,12/3/2024
97122,Hebo,Tillamook County,41057,OR,196,125,0.060150376,2.683673469,99.11787072,-96.88212928,,125,116,9,0,0,2021,0,12/3/2024
97118,Garibaldi,Tillamook County,41057,OR,448,413,0.060150376,1.5,523.3333333,75.33333333,,413,193,112,0.261501211,0.018,2021,65.86724799,12/3/2024
97501,Medford,Jackson County,41029,OR,19958,19876,-0.020592021,2.362962221,20461.60517,503.6051739,,19876,10139,8730,0.050664118,0.019,2021,51.18944175,12/3/2024
97530,Jacksonville,Jackson County,41029,OR,3988,3926,-0.020592021,1.957372116,5267.777095,1279.777095,,3926,2361,1044,0.132705043,0,2021,81.55465306,12/3/2024
97535,Phoenix,Jackson County,41029,OR,2431,2143,-0.020592021,2.243521185,1987.946461,-443.0535387,,2143,1265,858,0.009332711,0,2021,29.8810906,12/3/2024
97522,Butte Falls,Jackson County,41029,OR,300,254,-0.020592021,2.166666667,289.8461538,-10.15384615,,254,176,51,0.106299213,0.15,2021,45.12208352,12/3/2024
97504,Medford,Jackson County,41029,OR,20664,20674,-0.020592021,2.325445219,22555.25074,1891.250744,,20674,12162,7617,0.04329109,0.028,2021,57.99738785,12/3/2024
97539,Shady Cove,Jackson County,41029,OR,1673,1567,-0.020592021,1.970113568,1547.626517,-125.373483,,1567,1004,398,0.105296745,0,2021,40.90188236,12/3/2024
97537,Rogue River,Jackson County,41029,OR,3118,3071,-0.020592021,2.278383579,2310.848818,-807.1511824,,3071,2111,690,0.087919245,0.016,2021,22.01268208,12/3/2024
97502,Central Point,Jackson County,41029,OR,11478,11055,-0.020592021,2.506447116,12127.126,649.1260037,,11055,8118,2693,0.022071461,0.018,2021,54.40602459,12/3/2024
97541,Trail,Jackson County,41029,OR,884,764,-0.020592021,1.945701357,1063.369767,179.3697674,,764,502,85,0.231675393,0,2021,69.43624375,12/3/2024
97540,Talent,Jackson County,41029,OR,4142,3858,-0.020592021,2.065185901,4482.405191,340.4051906,,3858,2108,1581,0.04380508,0,2021,57.03816777,12/3/2024
97520,Ashland,Jackson County,41029,OR,13320,13841,-0.020592021,1.902777778,14817.28467,1497.284672,,13841,7471,4729,0.118560798,0.025,2021,60.14222446,12/3/2024
97524,Eagle Point,Jackson County,41029,OR,6192,6269,-0.020592021,2.450581395,7115.862396,923.8623962,,6269,4411,1595,0.041952465,0,2021,63.92089017,12/3/2024
97536,Prospect,Jackson County,41029,OR,612,537,-0.020592021,1.880718954,660.3857515,48.38575152,,537,359,111,0.124767225,0,2021,56.7175344,12/3/2024
97503,White City,Jackson County,41029,OR,4602,4776,-0.020592021,2.826597132,5469.827952,867.827952,,4776,3600,954,0.046482412,0.022,2021,67.9645026,12/3/2024
97525,Gold Hill,Jackson County,41029,OR,2120,2370,-0.020592021,2.025,2728.888889,608.8888889,,2370,1667,414,0.121940928,0.112,2021,78.09420539,12/3/2024
98632,Longview,Cowlitz County,53015,WA,21952,21667,0.087412587,2.391080539,21329.26899,-622.7310103,,21667,12053,8614,0.046153136,0.024,2021,45.68469654,12/3/2024
98611,Castle Rock,Cowlitz County,53015,WA,3349,3487,0.087412587,2.628545835,3660.959559,311.9595592,,3487,2674,635,0.051046745,0,2021,58.16438773,12/3/2024
98626,Kelso,Cowlitz County,53015,WA,10381,10640,0.087412587,2.443502553,12477.98983,2096.989829,,10640,7007,3192,0.041447368,0.006,2021,69.34337403,12/3/2024
98603,Ariel,Cowlitz County,53015,WA,728,770,0.087412587,1.320054945,1037.835588,309.8355879,,770,395,137,0.309090909,0,2021,92.30628291,12/3/2024
98645,Silverlake,Cowlitz County,53015,WA,703,838,0.087412587,2.790896159,815.5086646,112.5086646,,838,767,45,0.031026253,0,2021,65.03395474,12/3/2024
98649,Toutle,Cowlitz County,53015,WA,420,387,0.087412587,2.047619048,474.6976744,54.69767442,,387,238,43,0.273901809,0,2021,61.97269953,12/3/2024
98674,Woodland,Cowlitz County,53015,WA,5356,5512,0.087412587,2.77613891,6676.899321,1320.899321,,5512,3689,1506,0.057510885,0,2021,73.92554979,12/3/2024
98581,Ryderwood,Cowlitz County,53015,WA,315,246,0.087412587,1.346031746,400.4363208,85.43632076,,246,246,0,0,,2021,76.4525386,12/3/2024
98616,Cougar,Cowlitz County,53015,WA,463,434,0.087412587,0.222462203,346.1262136,-116.8737864,,434,56,0,0.870967742,,2021,22.67416831,12/3/2024
98625,Kalama,Cowlitz County,53015,WA,3018,2947,0.087412587,2.159045726,3174.550645,156.5506446,,2947,2003,722,0.075330845,0.018,2021,53.92523034,12/3/2024
97838,Hermiston,Umatilla County,41059,OR,9663,9776,-0.014285714,2.698023388,10826.44433,1163.444325,,9776,6161,3009,0.061988543,0.029,2021,60.96311512,12/3/2024
97801,Pendleton,Umatilla County,41059,OR,8418,8732,-0.014285714,2.47790449,9075.00676,657.0067597,,8732,4599,2924,0.138456253,0.087,2021,56.61341464,12/3/2024
97886,Weston,Umatilla County,41059,OR,804,781,-0.014285714,1.231343284,826.7393939,22.73939394,,781,256,82,0.567221511,0.079,2021,51.50262862,12/3/2024
97868,Pilot Rock,Umatilla County,41059,OR,821,768,-0.014285714,2.092570037,626.5023283,-194.4976717,,768,551,109,0.140625,0,2021,24.26843811,12/3/2024
97875,Stanfield,Umatilla County,41059,OR,1132,1129,-0.014285714,2.548586572,865.1854419,-266.8145581,,1129,820,227,0.072630647,0.073,2021,24.39182708,12/3/2024
97880,Ukiah,Umatilla County,41059,OR,308,293,-0.014285714,1.191558442,350.8010899,42.80108992,,293,122,29,0.484641638,0,2021,62.86946369,12/3/2024
97826,Echo,Umatilla County,41059,OR,531,525,-0.014285714,2.399246704,531,0,,525,265,178,0.156190476,0,2021,48.5980283,12/3/2024
97810,Adams,Umatilla County,41059,OR,544,498,-0.014285714,2.200367647,546.726817,2.726817043,,498,287,93,0.236947791,0,2021,49.11280709,12/3/2024
97813,Athena,Umatilla County,41059,OR,628,654,-0.014285714,2.285031847,723.841115,95.84111498,,654,445,139,0.107033639,0,2021,64.27115909,12/3/2024
97882,Umatilla,Umatilla County,41059,OR,2363,2300,-0.014285714,3.367752857,2379.628299,16.62829857,,2300,1481,631,0.08173913,0,2021,49.32071096,12/3/2024
97862,Milton Freewater,Umatilla County,41059,OR,5139,5026,-0.014285714,2.337808912,5520.981605,381.9816048,,5026,2858,1501,0.132709908,0.074,2021,56.23159272,12/3/2024
97859,Meacham,Umatilla County,41059,OR,127,220,-0.014285714,1.811023622,139.1478261,12.14782609,,220,78,11,0.595454545,0,2021,58.4213505,12/3/2024
97835,Helix,Umatilla County,41059,OR,246,233,-0.014285714,1.711382114,226.1330166,-19.86698337,,233,137,31,0.278969957,0,2021,40.30409831,12/3/2024
98922,Cle Elum,Kittitas County,53037,WA,5307,5206,-0.097560976,1.437723761,5421.764744,114.7647444,,5206,2509,700,0.383595851,0.117,2021,50.81889734,12/3/2024
98943,South Cle Elum,Kittitas County,53037,WA,484,363,-0.097560976,2.132231405,400.9883721,-83.01162791,,363,260,100,0.008264463,0,2021,30.98406395,12/3/2024
98941,Roslyn,Kittitas County,53037,WA,575,592,-0.097560976,1.057391304,589.1858553,14.18585526,,592,202,130,0.439189189,0,2021,51.13170515,12/3/2024
98946,Thorp,Kittitas County,53037,WA,210,145,-0.097560976,2.161904762,183.1718062,-26.82819383,,145,100,43,0.013793103,0,2021,35.47797242,12/3/2024
98925,Easton,Kittitas County,53037,WA,779,730,-0.097560976,0.612323492,925.9811321,146.9811321,,730,228,39,0.634246575,0.102,2021,67.97507894,12/3/2024
98068,Snoqualmie Pass,Kittitas County,53037,WA,783,793,-0.097560976,0.634738186,932.668008,149.668008,,793,272,23,0.627994956,0,2021,68.22850113,12/3/2024
98934,Kittitas,Kittitas County,53037,WA,427,518,-0.097560976,2.330210773,490.0844221,63.08442211,,518,331,187,0,0,2021,63.77055107,12/3/2024
98926,Ellensburg,Kittitas County,53037,WA,14985,14518,-0.097560976,2.328528529,14422.41295,-562.5870518,,14518,7197,6244,0.074183772,0.061,2021,44.74238784,12/3/2024
98940,Ronald,Kittitas County,53037,WA,775,775,-0.097560976,0.574193548,512.0224719,-262.9775281,,775,185,43,0.705806452,0.527,2021,13.74981789,12/3/2024
98230,Blaine,Whatcom County,53073,WA,9258,9404,-0.087837838,1.934543098,10833.56583,1575.565829,,9404,5992,1910,0.159719268,0.021,2021,66.07567358,12/3/2024
98244,Deming,Whatcom County,53073,WA,2187,2078,-0.087837838,1.592592593,2236.604651,49.60465116,,2078,1030,264,0.377285852,0.134,2021,50.92739123,12/3/2024
98295,Sumas,Whatcom County,53073,WA,1064,1081,-0.087837838,2.710526316,1272.446602,208.4466019,,1081,647,373,0.056429232,0,2021,68.71750755,12/3/2024
98276,Nooksack,Whatcom County,53073,WA,219,559,-0.087837838,3.255707763,541.8176718,322.8176718,,559,430,87,0.075134168,0.112,2021,100,12/3/2024
98226,Bellingham,Whatcom County,53073,WA,19715,19858,-0.087837838,2.301800659,21951.94436,2236.944359,,19858,11679,7211,0.048746097,0.042,2021,60.2506043,12/3/2024
98247,Everson,Whatcom County,53073,WA,3329,3104,-0.087837838,2.735055572,3131.563427,-197.4365733,,3104,1999,949,0.050257732,0.003,2021,42.50718602,12/3/2024
98266,Maple Falls,Whatcom County,53073,WA,1553,1725,-0.087837838,2.584674823,1612.581963,59.58196313,,1725,1024,473,0.132173913,0,2021,52.53812514,12/3/2024
98229,Bellingham,Whatcom County,53073,WA,14003,14242,-0.087837838,2.395772334,15422.16657,1419.166567,,14242,9422,4061,0.053293077,0.015,2021,59.00623304,12/3/2024
98225,Bellingham,Whatcom County,53073,WA,23194,23305,-0.087837838,2.224971976,22179.15576,-1014.844243,,23305,9190,12753,0.058442394,0.031,2021,44.10450204,12/3/2024
98262,Lummi Island,Whatcom County,53073,WA,930,950,-0.087837838,1.02688172,843.3298429,-86.67015707,,950,416,70,0.488421053,0.054,2021,39.02718559,12/3/2024
98248,Ferndale,Whatcom County,53073,WA,10088,9907,-0.087837838,2.632038065,11848.2329,1760.232901,,9907,6867,2202,0.084586656,0.046,2021,66.51764041,12/3/2024
98264,Lynden,Whatcom County,53073,WA,8029,8165,-0.087837838,2.657491593,9599.27778,1570.27778,,8165,5013,2933,0.0268218,0.009,2021,68.6833398,12/3/2024
98240,Custer,Whatcom County,53073,WA,1091,1275,-0.087837838,2.689275894,1338.278459,247.2784594,,1275,1055,144,0.059607843,0,2021,71.87492503,12/3/2024
98281,Point Roberts,Whatcom County,53073,WA,2030,2021,-0.087837838,0.541871921,2220.081818,190.0818182,,2021,541,95,0.685304305,0,2021,58.21433007,12/3/2024
98220,Acme,Whatcom County,53073,WA,249,191,-0.087837838,3.369477912,200.9213349,-48.07866508,,191,191,0,0,,2021,28.76830758,12/3/2024
